StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q655,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-08-18 10:40:33,2025-08-18 10:55:58,IP Address,75.68.104.201,100,925,True,2025-08-18 10:55:59,R_3lsn4JxvcEPHl1o,,,,,41.6743,-70.0722,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x800,4.819,4.819,14.386,1,I confirm my participation in the study,640d43c9451ce148162a7643,0,0,71.655,0,0,0,29.333,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,18.319,260.126,262.286,2,,4242,,,,,,,,,,,,0,0,54.698,0,,3.739,298.731,300.816,2,APPL3,15.044,41.362,43.735,4,I will let the AI agent play,"I would rather play myself because that would guarantee me the most points ",,,,,,1.433,20.168,24.433,11,50,M,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,3,5,thanks,,5489466767,,1,640d43c9451ce148162a7643,APPL3,APPL3
2025-08-18 10:37:21,2025-08-18 10:56:05,IP Address,86.149.253.238,100,1124,True,2025-08-18 10:56:05,R_8zGavs07vbJtvdD,,,,,52.5196,-2.1918,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,14.449,16.705,18.416,2,I confirm my participation in the study,5f1088e27a43fe0c64ca5814,27.245,61.948,66.757,2,15.026,15.026,16.577,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,11.772,199.517,200.873,4,,4242,,,,,,,,,,,,88.42,88.42,91.771,1,,8.211,437.328,440.306,4,APPL3,11.367,25.156,26.645,3,I will let the AI agent play,"I think the Agent will probably do better than me! ",,,,,,1.965,31.65,32.857,14,58,F,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",5,6,7. Strongly agree,2,5,None,,3158654596,,1,5f1088e27a43fe0c64ca5814,APPL3,APPL3
2025-08-18 10:40:13,2025-08-18 10:57:01,IP Address,67.6.8.200,100,1007,True,2025-08-18 10:57:01,R_7NWIc48kMj3d8oV,,,,,38.9361,-92.3056,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1200,2.246,2.246,3.17,1,I confirm my participation in the study,5edcfe625cd39c9efd5cc2ae,0,0,26.22,0,0,0,7.74,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,26.985,256.039,257.636,2,,4242,,,,,,,,,,,,0,0,30.979,0,,3.19,404.18,405.562,3,APPL3,2.312,6.163,22.145,2,I will play myself,The AI made stupid choices every time,2.314,101.182,102.504,2,2323,1.426,18.601,19.869,11,55,F,United states,,"PhD, MD, or other doctoral degree",,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",2,1. Strongly disagree,6,5,1. Strongly disagree,,,4024692133,,4,5edcfe625cd39c9efd5cc2ae,APPL3,2323
2025-08-18 10:40:11,2025-08-18 10:58:28,IP Address,67.189.221.208,100,1096,True,2025-08-18 10:58:28,R_5hhUJTckayvdJp7,,,,,42.3649,-71.0987,anonymous,EN,Chrome,139.0.0.0,Macintosh,1470x956,2.141,2.141,3.897,1,I confirm my participation in the study,63457ca6ea7e55d2491ec3fc,0,0,37.274,0,0,0,13.301,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,14.623,238.472,241.929,2,,4242,,,,,,,,,,,,0,0,40.348,0,,3.976,461.623,466.94,2,APPL2,10.745,11.786,18.101,2,I will play myself,I think I can do it better,2.362,73.242,76.593,2,2322,1.216,26.007,27.04,11,55,M,United states,,"PhD, MD, or other doctoral degree",,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,5,6,3,5,,,8755912327,,2,63457ca6ea7e55d2491ec3fc,APPL2,2322
2025-08-18 10:41:26,2025-08-18 10:58:29,IP Address,99.242.82.154,100,1022,True,2025-08-18 10:58:29,R_3PbN5lIPxRHWK7A,,,,,43.0129,-81.2346,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,5.579,5.579,6.594,1,I confirm my participation in the study,60fce3df91350150e2e88423,0,0,46.512,0,0,0,10.069,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,17.525,177.157,180.33,2,,4242,,,,,,,,,,,,0,0,84.722,0,,2.724,402.903,407.196,2,APPL2,3.979,24.634,32.295,3,I will play myself,"I get confused with the AI agent's choices and find it easier to control the avatar myself. ",2.381,59.489,62.546,2,2322,1.418,32.4,33.798,10,26,F,Canada,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",2,1. Strongly disagree,3,3,1. Strongly disagree,N/A,,2311900661,,1,60fce3df91350150e2e88423,APPL2,2322
2025-08-18 10:43:18,2025-08-18 10:59:00,IP Address,90.254.92.198,100,941,True,2025-08-18 10:59:01,R_29k0iOmK6qzynsd,,,,,52.4778,-1.9326,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1.246,1.246,2.318,1,I confirm my participation in the study,5c4f5967aac8be0001716a65,2.665,2.665,5.208,1,3.842,3.842,5.739,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,3.961,299.769,300.456,2,,4242,,,,,,,,,,,,0,0,2.125,0,,2.282,418.876,419.719,3,APPL3,7.829,8.468,26.313,2,I will play myself,I'd rather play myself as I have control and will achieve a better outcome than the agent,1.618,22.287,23.846,2,2323,0.762,23.334,25.255,14,34,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,6,6,6,,,8294701981,,1,5c4f5967aac8be0001716a65,APPL3,2323
2025-08-18 10:37:19,2025-08-18 10:59:49,IP Address,92.23.4.199,100,1350,True,2025-08-18 10:59:51,R_8imeHjc4vXh7KM1,,,,,53.4665,-1.3455,anonymous,EN,Firefox,115.0,Windows NT 6.1,1920x1080,14.926,14.926,15.961,1,I confirm my participation in the study,5adae3ebdec767000128c131,0,0,92.164,0,0,0,25.53,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,26.712,225.144,226.154,4,,4242,,,,,,,,,,,,69.491,69.491,78.877,1,,6.275,399.71,401.103,4,APPL2,29.33,30.89,60.276,2,I will play myself,avatar not consistant,6.517,85.29,86.322,4,2321,1.809,60.479,61.69,11,62,F,United Kingdom,,8-12 years,,Not at all familiar,2,2,3,6,2,,,3004554263,,2,5adae3ebdec767000128c131,APPL2,2321
2025-08-18 10:41:17,2025-08-18 11:00:00,IP Address,86.128.239.27,100,1122,True,2025-08-18 11:00:01,R_8hnFhMG0od69rxV,,,,,51.6446,-2.6779,anonymous,EN,Chrome,139.0.0.0,Macintosh,1080x1920,9.082,9.082,12.075,1,I confirm my participation in the study,5a94d2e989de8200013ecab6,0,0,49.14,0,0,0,18.234,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,21.594,90.248,92.673,2,,4242,,,,,,,,,,,,0,0,43.869,0,,3.33,742.362,743.988,5,APPL3,11.036,30.988,32.375,4,I will let the AI agent play,"I think the AI has made good progress. ",,,,,,1.138,26.852,27.587,11,31,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,7. Strongly agree,2,6,,,6740285739,,3,5a94d2e989de8200013ecab6,APPL3,APPL3
2025-08-18 10:39:40,2025-08-18 11:00:52,IP Address,99.247.146.32,100,1271,True,2025-08-18 11:00:52,R_1dmp06Uma5u0CGa,,,,,43.8503,-79.5128,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,54.764,54.764,55.823,1,I confirm my participation in the study,6466249c27b5e4161f763c32,0,0,80.026,0,0,0,35.459,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,53.854,197.272,204.869,2,,4242,,0,0,104.776,0,,5.1,364.846,369.917,2,APPL3,,,,,,,,,,,15.6,17.244,44.67,2,I will play myself,I feel like I would have better control  of were to go  and move,2.496,34.756,38.103,2,2321,1.301,33.861,35.363,11,39,M,Canada,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,5,6,3,7. Strongly agree,"its interesting to see the AI agent being able to collect the balls to a few moving mistakes. I thought that I could do a better job at the last game than the AI agent. ",,3100933706,,0,6466249c27b5e4161f763c32,APPL3,2321
2025-08-18 10:37:57,2025-08-18 11:01:15,IP Address,172.58.51.188,100,1398,True,2025-08-18 11:01:16,R_5fCs0g6ZVoQvFpD,,,,,29.8504,-95.4413,anonymous,EN,Chrome,127.0.0.0,Windows NT 10.0,1366x768,5.806,5.806,11.4,1,I confirm my participation in the study,66e8c6e99be9621d5b1ed1fa,0,0,1.161,0,0,0,7.203,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,50.107,651.979,655.793,3,,4242,,,,,,,,,,,,7.807,7.807,13.558,1,,9.137,299.623,303.024,3,APPL1,11.716,11.716,20.399,1,I will let the AI agent play,,,,,,,1.801,32.873,34.451,10,50,M,United states,,Master level academic education,,"Extremely familiar (professional experience, e.g., working in an AI-related field or industry)",6,6,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,8986679970,,4,66e8c6e99be9621d5b1ed1fa,APPL1,APPL1
2025-08-18 10:39:34,2025-08-18 11:01:46,IP Address,92.25.205.199,100,1332,True,2025-08-18 11:01:47,R_2ssoiWiXyCzPgKN,,,,,52.2126,0.152,anonymous,EN,Chrome,139.0.0.0,Macintosh,1440x900,3.585,3.585,5.526,1,I confirm my participation in the study,6776db5ec2686c027926581e,210.552,210.552,210.876,1,28.14,30.527,32.28,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,10.87,197.119,198.237,3,,4242,,,,,,,,,,,,0,0,68.469,0,,3.622,476.768,477.978,2,APPL2,8.768,21.001,24.718,3,I will play myself,I trust myself more than the avatar,3.239,47.816,48.679,2,2322,1.374,22.503,23.133,13,18,M,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,5,6,2,6,,,1338576272,,3,6776db5ec2686c027926581e,APPL2,2322
2025-08-18 10:41:18,2025-08-18 11:01:59,IP Address,172.58.1.82,100,1240,True,2025-08-18 11:01:59,R_6hWssjdE5oHsSkp,,,,,33.7408,-84.2632,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1280x720,6.736,6.736,7.923,1,I confirm my participation in the study,62a099bb01ad779df1971ea4,45.968,45.968,119.5,1,0,0,20.832,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,26.009,394.452,397.805,2,,4242,,,,,,,,,,,,0,0,69.85,0,,2.567,353.409,356.951,2,APPL1,14.734,16.122,30.116,2,I will let the AI agent play,They no the best way to get points,,,,,,1.674,29.758,30.876,11,62,F,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,9378344112,,3,62a099bb01ad779df1971ea4,APPL1,APPL1
2025-08-18 10:41:50,2025-08-18 11:02:06,IP Address,5.133.46.62,100,1215,True,2025-08-18 11:02:06,R_8R7zBRqqnctsV2n,,,,,54.5744,-1.2317,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1280x720,15.802,16.881,17.961,2,I confirm my participation in the study,5e35373e1ddb124e6c306747,27.846,97.174,98.516,4,19.988,39.824,40.873,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,20.121,154.293,159.937,4,,4242,,,,,,,,,,,,53.113,53.113,56.294,1,,3.231,486.576,489.557,4,APPL3,11.165,60.522,61.679,4,I will let the AI agent play,the AI agents generally balances number of moves with potential costs while maximising pick ups of green and blue balls,,,,,,1.619,31.772,32.587,15,49,F,United Kingdom,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",2,2,4. Neither agree nor disagree,3,4. Neither agree nor disagree,,,1758841913,,4,5e35373e1ddb124e6c306747,APPL3,APPL3
2025-08-18 10:42:56,2025-08-18 11:02:12,IP Address,24.154.79.78,100,1156,True,2025-08-18 11:02:12,R_6R7X8RptDp6YBFq,,,,,41.2325,-80.234,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,4.376,4.376,5.804,1,I confirm my participation in the study,672c7f537c4a19882d6f9e15,8.372,267.973,281.297,3,53.284,54.652,57.147,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,7.782,443.208,453.314,4,,4242,,,,,,,,,,,,0,0,4.736,0,,2.503,128.239,130.986,2,APPL1,7.531,9.635,25.438,2,I will let the AI agent play,To get more accurate result,,,,,,1.663,20.743,24.101,11,33,M,United states,,Master level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",7. Strongly agree,6,7. Strongly agree,2,7. Strongly agree,,,7604386305,,3,672c7f537c4a19882d6f9e15,APPL1,APPL1
2025-08-18 10:42:19,2025-08-18 11:02:30,IP Address,149.76.142.77,100,1211,True,2025-08-18 11:02:31,R_34cRxzNNMKWG8cb,,,,,34.4933,-92.5896,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x960,17.532,18.397,21.028,2,I confirm my participation in the study,5af1c4dfaec2b600010a96c9,2.167,112.697,113.609,22,20.304,20.304,46.014,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,14.51,337.011,338.089,6,,4242,,,,,,,,,,,,1.581,10.735,13.306,10,,5.182,350.303,352.573,2,APPL2,4.533,41.276,42.276,3,I will play myself,I made much better choices than the AI did however the game was very jumpy I sensed something was not working correctly,5.177,66.699,68.892,2,2321,1.476,35.778,36.602,20,56,F,United states,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",2,5,2,5,2,,,4443398894,,3,5af1c4dfaec2b600010a96c9,APPL2,2321
2025-08-18 10:45:00,2025-08-18 11:04:35,IP Address,172.3.7.6,100,1175,True,2025-08-18 11:04:36,R_7JrY6p0DqZScRKC,,,,,33.8206,-118.034,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1600x900,8.187,8.187,11.201,1,I confirm my participation in the study,64275e53f51a5ed4f6b7d019,0,0,108.754,0,0,0,21.032,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,18.711,126.06,138.048,3,,4242,,,,,,,,,,,,0,0,71.847,0,,1.316,545.453,547.589,4,APPL1,13.401,14.274,45.866,2,I will let the AI agent play,"The main point of training the ai was to try to make it work better, more efficient. I want to see how well I've trained the ai.",,,,,,1.323,43.056,50.881,11,42,M,United states,,Bachelor level academic education,,"Extremely familiar (professional experience, e.g., working in an AI-related field or industry)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,"I am Pro-ai, I believe it's a very powerful tool for us humans. I also love doing ai evaluations/training.",,8526990522,,3,64275e53f51a5ed4f6b7d019,APPL1,APPL1
2025-08-18 10:37:34,2025-08-18 11:04:45,IP Address,172.58.211.12,100,1631,True,2025-08-18 11:04:45,R_7fs0Vjkwo8lfv29,,,,,33.9576,-118.267,anonymous,EN,Firefox,141.0,Windows NT 10.0,1366x768,34.184,48.329,50.234,2,I confirm my participation in the study,67a7e69b82119112d04041fd,93.146,95.694,146.539,3,8.556,22.049,22.897,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,35.397,456.086,458.737,3,,4242,,,,,,,,,,,,20.786,23.079,23.407,4,,23.638,277.135,279.784,3,APPL1,17.488,106.04,125.619,6,I will let the AI agent play,The trained AI can efficiently navigate the grid and make strategic decisions based on its learned policy.,,,,,,1.891,27.979,28.982,11,49,F,United states,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,7. Strongly agree,7. Strongly agree,4. Neither agree nor disagree,6,it is a good study,,5531557011,,4,67a7e69b82119112d04041fd,APPL1,APPL1
2025-08-18 10:43:46,2025-08-18 11:04:55,IP Address,205.178.46.99,100,1269,True,2025-08-18 11:04:55,R_5syoV3Ih9FaJWNy,,,,,41.921,-87.6454,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1517x852,22.518,22.518,25.123,1,I confirm my participation in the study,5c309bb410677f0001dda0ed,0,0,81.275,0,1.048,1.048,18.392,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,23.899,185.372,191.637,2,,4242,,,,,,,,,,,,0,0,101.782,0,,2.093,571.837,576.192,3,APPL3,11.52,13.391,22.7,2,I will let the AI agent play,"AI has a good idea of what to do now. ",,,,,,1.409,27.817,29.143,11,44,M,United states,,"PhD, MD, or other doctoral degree",,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",6,5,7. Strongly agree,1. Strongly disagree,6,,,6980315036,,1,5c309bb410677f0001dda0ed,APPL3,APPL3
2025-08-18 10:43:30,2025-08-18 11:05:48,IP Address,5.133.46.91,100,1338,True,2025-08-18 11:05:49,R_2feLApoBJHn9qwN,,,,,55.0345,-1.4285,anonymous,EN,Chrome,128.0.0.0,Macintosh,2048x1152,11.117,11.117,12.475,1,I confirm my participation in the study,67768da63a3511589ce8ffde,0,0,109.053,0,0,0,34.831,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,31.831,487.421,490.601,2,,4242,,,,,,,,,,,,0,0,33.052,0,,318.334,318.334,321.138,1,APPL1,22.478,23.518,44.913,2,I will let the AI agent play,I will trust the AI has learned more from its previous training rounds to maximise the points.,,,,,,1.611,55.257,56.077,11,43,M,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,7. Strongly agree,4. Neither agree nor disagree,5,,,1456042419,,4,67768da63a3511589ce8ffde,APPL1,APPL1
2025-08-18 10:41:24,2025-08-18 11:08:22,IP Address,1.120.128.168,100,1617,True,2025-08-18 11:08:22,R_4w62bnL0g7KjG16,,,,,-42.9006,147.4548,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,7.719,7.719,9.017,1,I confirm my participation in the study,583c25b675d7c80001b73e9a,0,0,79.284,0,27.734,27.734,28.08,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,7.83,138.476,142.384,4,,4242,,,,,,,,,,,,7.615,63.3,71.677,23,,2.802,1030.586,1034.453,2,APPL3,4.535,41.363,45.925,8,I will let the AI agent play,"I'm quite curious to see if it has been optimised, or if I did a bad job",,,,,,1.192,26.667,27.488,10,38,M,Australia,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,7. Strongly agree,7. Strongly agree,4. Neither agree nor disagree,6,"Interesting, thank you!",,2099708737,,4,583c25b675d7c80001b73e9a,APPL3,APPL3
2025-08-18 10:39:36,2025-08-18 11:09:12,IP Address,47.41.79.4,100,1775,True,2025-08-18 11:09:12,R_71dCXMJnuKsXLQq,,,,,44.0484,-92.4948,anonymous,EN,Chrome,139.0.0.0,Macintosh,2560x1440,1.67,1.67,3.509,1,I confirm my participation in the study,607668ac450fc6e3025a131d,32.911,119.932,121.635,2,0,0,94.98,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,335.915,335.915,343.769,1,,4242,,,,,,,,,,,,17.324,63.618,66.17,4,,7.224,597.745,599.151,2,APPL3,2.105,12.944,40.716,3,I will play myself,AI agent will result in some errors.,65.984,65.984,67.439,1,2323,1.199,22.62,25.29,11,49,M,United states,,"PhD, MD, or other doctoral degree",,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,6,2,6,none,,4786647532,,2,607668ac450fc6e3025a131d,APPL3,2323
2025-08-18 10:43:05,2025-08-18 11:10:36,IP Address,185.69.144.147,100,1650,True,2025-08-18 11:10:36,R_2zTloCpWuaMilbq,,,,,51.4964,-0.1224,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1865x1049,15.836,15.836,20,1,I confirm my participation in the study,5a0c036857cee70001767a58,0,0,80.783,0,0,0,51.133,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,31.092,337.843,339.814,3,,4242,,0,0,77.805,0,,5.043,433.842,435.069,3,APPL2,,,,,,,,,,,18.24,19.239,44.186,2,I will let the AI agent play,The AI completed the last round successfully,,,,,,1.7,43.01,295.853,12,55,F,United Kingdom,,Master level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",5,4. Neither agree nor disagree,6,3,6,,,5405472955,,0,5a0c036857cee70001767a58,APPL2,APPL2
2025-08-18 10:41:29,2025-08-18 11:11:30,IP Address,84.69.34.6,100,1801,True,2025-08-18 11:11:31,R_2N1JWHQI0A6FqiR,,,,,51.9159,-0.6703,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,10.669,24.647,26.965,3,I confirm my participation in the study,57698d52688a5c00018d958d,44.943,146.822,148.899,4,19.486,30.243,31.673,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,19.567,704.848,706.257,4,,4242,,,,,,,,,,,,12.736,107.028,111.773,5,,7.385,433.255,436.559,3,APPL3,4.859,23.915,25.371,3,I will play myself,the ai had no idea what it was doing,4.071,91.106,94.433,2,2323,1.904,36.161,37.384,15,65,F,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",3,3,5,6,3,,,3955805392,,1,57698d52688a5c00018d958d,APPL3,2323
2025-08-18 10:51:40,2025-08-18 11:11:48,IP Address,209.91.118.84,100,1207,True,2025-08-18 11:11:48,R_612R1kITxpy1LgZ,,,,,49.1689,-123.1442,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,4.9,4.9,6.124,1,I confirm my participation in the study,66c0e527746d984d9bff5f3f,0,0,33.811,0,0,0,8.793,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,15.27,141.576,142.945,2,,4242,,,,,,,,,,,,0,0,31.861,0,,2.564,583.868,584.882,2,APPL2,5.946,6.861,21.596,2,I will play myself,i think i can plan a better line of travel compared to AI,1.931,37.356,38.625,2,2323,1.164,72.963,73.989,11,33,M,Canada,,Bachelor level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",5,4. Neither agree nor disagree,6,2,6,Thanks for the opportunity to participate in this study!,,3160664201,,2,66c0e527746d984d9bff5f3f,APPL2,2323
2025-08-18 10:38:46,2025-08-18 11:11:52,IP Address,99.227.16.121,100,1985,True,2025-08-18 11:11:52,R_3B9EQUrJcXJUdN2,,,,,43.817,-79.2871,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,1.781,1.781,2.956,1,I confirm my participation in the study,666ef3fd835b5b798c2c88b5,0,0,140.391,0,11.655,11.655,29.167,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,168.08,607.676,610.137,5,,4242,,,,,,,,,,,,0,0,496.308,0,,2.338,356.06,357.06,2,APPL3,6.994,14.508,32.348,6,I will play myself,"I would rather have less points deducted, and control my own movements knowing what gets the best score.",1.531,28.661,29.367,2,2323,1.32,21.941,22.703,14,21,M,Canada,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,5,7. Strongly agree,2,6,"Interesting survey, hope the AIs get trained better.",,7777094940,,1,666ef3fd835b5b798c2c88b5,APPL3,2323
2025-08-18 10:39:37,2025-08-18 11:13:24,IP Address,90.241.43.231,100,2027,True,2025-08-18 11:13:25,R_2l9RGFFhEaUj0J4,,,,,52.7719,-1.5463,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1920x1200,3.452,3.452,5.32,1,I confirm my participation in the study,62989d142aedce04d304cabf,51.299,51.299,53.342,1,0,0,35.593,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,34.277,1010.069,1014.897,2,,4242,,0,0,53.733,0,,4.971,624.181,657.103,11,APPL3,,,,,,,,,,,7.837,11.301,33.023,3,I will let the AI agent play,"The avatar seems to be quite efficient, so I would like to see what it does",,,,,,1.382,23.662,24.882,11,47,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,6,6,6,4. Neither agree nor disagree,"I initially had a little trouble getting my confirmation code accepted, but this seems to have sorted itself out",,6087299413,,0,62989d142aedce04d304cabf,APPL3,APPL3
2025-08-18 10:59:18,2025-08-18 11:13:37,IP Address,74.15.108.61,100,859,True,2025-08-18 11:13:38,R_5gTVmSr56s9SjDl,,,,,43.6785,-79.2935,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,2.606,2.606,3.297,1,I confirm my participation in the study,66cb416f427974865365523d,0,0,37.361,0,0,0,9.064,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,10.573,145.023,145.659,4,,4242,,,,,,,,,,,,24.452,24.553,60.527,2,,2.518,365.573,366.342,2,APPL2,5.252,6.117,14.62,2,I will play myself,AI feels illogical and hard to properly tune,1.917,37.668,38.479,2,2322,57.13,77.453,78.025,11,31,M,Canada,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",4. Neither agree nor disagree,5,6,3,4. Neither agree nor disagree,,,2884488761,,1,66cb416f427974865365523d,APPL2,2322
2025-08-18 10:45:51,2025-08-18 11:15:04,IP Address,172.59.125.149,100,1752,True,2025-08-18 11:15:04,R_6EYBHoMHSidjQET,,,,,35.4662,-97.5168,anonymous,EN,Chrome,136.0.0.0,CrOS x86_64 14541.0.0,1366x768,17.523,18.384,20.401,2,I confirm my participation in the study,6105619fd55674bb2c2f0f74,0,0,277.182,0,0,0,46.9,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,54.272,299.982,319.552,2,,4242,,0,0,154.191,0,,4.736,511.992,519.962,3,APPL2,,,,,,,,,,,7.469,36.218,38.675,3,I will play myself,I would say it is more funner and more easier to earn more points.,5.423,70.485,78.742,3,2321,2.291,34.044,42.726,11,28,F,United states,,8-12 years,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,4. Neither agree nor disagree,6,7. Strongly agree,5,,,8859643049,,0,6105619fd55674bb2c2f0f74,APPL2,2321
